farmer_age,land_size_acres,annual_farm_income,loan_amount,crop_type,irrigation_type,existing_loans,credit_score
39,4.98,255886,282893,Wheat,Rainfed,2,332
56,4.41,833695,248876,Rice,Rainfed,0,759
32,2.75,893812,295382,Sugarcane,Rainfed,2,813
61,7.43,405907,362235,Rice,Canal,0,717
39,1.75,261072,185510,Cotton,Rainfed,2,631
32,6.96,594040,290877,Rice,Borewell,2,715
29,8.5,516490,416746,Sugarcane,Rainfed,2,832
27,2.67,300940,397049,Wheat,Borewell,2,304
48,8.73,436376,226968,Rice,Canal,0,583
34,0.82,789587,404283,Cotton,Rainfed,1,603
51,9.17,268351,61319,Sugarcane,Borewell,0,496
39,1.62,850264,392402,Maize,Borewell,1,553
36,6.63,316012,415437,Wheat,Rainfed,0,467
25,2.88,293808,449244,Wheat,Rainfed,0,305
55,8.45,475060,161930,Wheat,Canal,0,441
32,5.37,522867,160629,Sugarcane,Canal,0,674
45,1.78,854799,75940,Rice,Rainfed,2,424
41,5.92,127771,304802,Rice,Canal,0,622
56,4.37,461140,278056,Rice,Canal,0,694
43,6.78,452317,451638,Rice,Canal,1,466
36,8.88,285189,363795,Wheat,Canal,2,323
59,4.39,745578,303380,Maize,Rainfed,2,408
62,3.25,328130,224513,Wheat,Rainfed,0,509
59,0.64,837497,70688,Maize,Borewell,0,501
34,5.96,679178,489496,Maize,Canal,2,709
51,4.32,738028,64472,Rice,Rainfed,2,301
25,4.06,461572,130436,Cotton,Borewell,0,410
55,2.24,128689,85671,Sugarcane,Canal,0,375
43,4.59,148063,241881,Cotton,Borewell,0,511
49,9.85,439342,385443,Maize,Canal,1,532
63,3.33,636817,323104,Cotton,Rainfed,2,486
31,6.2,330670,257692,Maize,Borewell,1,574
38,7.88,645651,434796,Wheat,Rainfed,2,609
32,7.62,792051,174118,Wheat,Canal,2,510
29,3.62,253823,445290,Rice,Canal,2,650
30,6.3,652070,254433,Sugarcane,Canal,2,621
64,8.78,465328,346977,Wheat,Borewell,2,506
37,0.65,787900,271813,Sugarcane,Borewell,0,389
58,4.64,428135,85976,Rice,Borewell,1,364
27,2.63,453019,251282,Sugarcane,Rainfed,1,715
33,4.19,867916,288470,Wheat,Borewell,2,591
60,4.45,322456,157549,Wheat,Canal,1,776
62,7.59,707465,180120,Cotton,Rainfed,1,740
29,1.39,178396,115658,Cotton,Canal,0,669
47,5.37,138405,100108,Cotton,Canal,2,731
22,5.86,236435,202552,Sugarcane,Borewell,0,538
25,5.19,166233,362282,Wheat,Borewell,1,592
49,7.45,385446,59443,Rice,Borewell,2,536
57,4.15,855333,382113,Maize,Canal,2,624
58,9.48,462192,182062,Wheat,Rainfed,2,721
39,5.08,742260,303685,Cotton,Borewell,2,729
28,5.93,425383,435925,Cotton,Borewell,2,653
21,8.34,847051,404342,Sugarcane,Rainfed,2,795
42,3.11,348088,373480,Cotton,Canal,0,592
37,1.21,243811,302585,Sugarcane,Canal,0,556
27,7.22,179269,341241,Rice,Rainfed,1,712
45,5.09,747846,251317,Cotton,Borewell,2,680
24,9.02,210868,462402,Sugarcane,Rainfed,2,499
56,9.84,571614,363500,Cotton,Borewell,0,524
26,4.29,741671,396888,Sugarcane,Rainfed,1,593
51,4.45,640622,293968,Wheat,Canal,1,819
39,4.38,631357,138015,Sugarcane,Canal,2,742
64,3.58,417428,309941,Maize,Canal,1,481
59,7.93,561856,274086,Rice,Canal,1,799
47,7.71,349297,456138,Wheat,Rainfed,2,741
30,5.05,733582,273687,Rice,Rainfed,2,581
46,0.92,325446,211838,Wheat,Borewell,2,412
39,3.44,624254,200859,Cotton,Rainfed,0,566
59,3.28,622542,465753,Sugarcane,Borewell,2,834
23,8.21,365954,388063,Cotton,Rainfed,1,764
33,1.33,588089,415998,Rice,Rainfed,0,685
48,8.15,870707,103034,Rice,Rainfed,1,807
40,6.86,294115,147431,Wheat,Rainfed,0,412
48,7.46,617730,488758,Rice,Canal,2,616
28,4.61,739140,446423,Sugarcane,Rainfed,1,431
61,6.96,197080,340378,Rice,Borewell,0,823
59,6.29,316062,80568,Cotton,Canal,1,402
21,7.81,726151,118633,Sugarcane,Rainfed,2,484
23,4.74,660993,429910,Rice,Rainfed,0,365
33,4.99,183131,159582,Maize,Borewell,1,434
48,6.61,459003,366847,Maize,Canal,0,424
45,1.53,853833,167634,Cotton,Canal,2,356
53,4.64,274161,495839,Wheat,Canal,0,601
58,9.73,458084,234526,Wheat,Canal,0,313
26,0.86,481278,412072,Rice,Borewell,1,765
64,3.5,862886,262576,Sugarcane,Rainfed,0,741
52,3.48,443540,241703,Wheat,Rainfed,2,326
41,6.52,123877,387397,Maize,Canal,1,683
36,1.51,728544,166170,Wheat,Borewell,0,619
41,6.47,848572,66642,Maize,Rainfed,2,518
31,1.4,151818,129176,Wheat,Canal,2,469
57,1.4,875244,132373,Cotton,Canal,0,712
56,7.42,168555,321134,Sugarcane,Borewell,0,718
55,3.58,505198,496838,Rice,Borewell,1,415
39,9.79,642126,232735,Maize,Borewell,2,368
40,0.85,492072,54170,Wheat,Canal,2,586
38,4.73,693709,205889,Rice,Borewell,2,760
61,1.57,146620,448352,Maize,Canal,0,448
34,3.84,503382,182784,Maize,Rainfed,0,492
35,9.98,442683,303186,Cotton,Canal,0,532
51,8.94,137077,385831,Wheat,Canal,1,461
21,0.96,203335,233551,Rice,Rainfed,2,847
23,5.85,167285,453689,Wheat,Borewell,2,757
36,6.65,564451,261911,Wheat,Borewell,0,461
43,2.49,792979,435520,Sugarcane,Canal,1,452
31,1.88,713791,303795,Maize,Canal,1,740
32,9.09,177477,397175,Maize,Rainfed,1,620
30,9.7,671776,71625,Sugarcane,Borewell,1,375
52,9.92,723035,194833,Sugarcane,Rainfed,1,679
36,8.0,141169,386598,Wheat,Canal,0,737
28,6.8,412517,313965,Maize,Canal,0,425
58,3.78,152669,150120,Rice,Rainfed,0,499
32,2.13,699565,229718,Cotton,Rainfed,2,524
44,1.25,585386,295851,Sugarcane,Borewell,1,491
48,7.09,699408,86200,Rice,Rainfed,1,821
28,7.95,448520,396033,Rice,Borewell,2,545
48,8.35,698523,229322,Wheat,Borewell,1,711
56,9.18,547445,396448,Sugarcane,Rainfed,1,823
46,8.86,659693,348591,Rice,Rainfed,1,648
28,10.0,233307,210256,Cotton,Borewell,1,389
48,2.82,483920,492970,Rice,Rainfed,1,761
48,7.75,791207,460027,Cotton,Borewell,0,591
57,6.07,667835,207667,Cotton,Borewell,1,590
61,2.98,650863,141568,Cotton,Canal,0,668
56,9.83,255915,418646,Sugarcane,Borewell,0,563
47,9.03,344059,154567,Cotton,Canal,0,571
37,1.72,260229,329901,Sugarcane,Rainfed,0,368
29,0.75,207942,157136,Rice,Borewell,2,443
53,7.04,498870,455170,Cotton,Borewell,0,355
40,6.24,888180,276401,Maize,Rainfed,2,376
33,9.39,367610,242421,Rice,Rainfed,2,819
48,2.72,192968,219002,Maize,Rainfed,0,609
49,1.3,374686,142342,Maize,Borewell,1,389
33,2.96,200684,138760,Wheat,Rainfed,1,675
55,0.68,761992,184883,Sugarcane,Rainfed,0,493
26,0.84,196730,211440,Wheat,Canal,0,636
38,9.19,790179,475935,Sugarcane,Canal,2,805
25,3.84,585377,451853,Wheat,Borewell,2,407
45,4.4,389548,324277,Rice,Rainfed,1,810
22,0.67,134674,96986,Maize,Rainfed,2,620
30,3.07,589259,472087,Rice,Canal,2,775
50,8.14,730211,274179,Sugarcane,Borewell,0,585
25,6.35,531913,484688,Maize,Rainfed,2,650
53,7.66,311735,105508,Maize,Borewell,2,544
21,4.75,536786,313545,Sugarcane,Canal,2,661
38,3.44,148037,191076,Rice,Rainfed,1,635
52,5.09,608835,279921,Maize,Canal,0,521
31,3.57,226086,216373,Rice,Canal,1,737
41,8.47,682270,412457,Rice,Canal,0,747
46,3.33,505453,186973,Rice,Rainfed,0,561
45,6.77,639892,381765,Maize,Borewell,2,600
42,1.8,682568,431817,Cotton,Rainfed,1,848
47,7.03,719612,308978,Wheat,Canal,1,533
33,9.18,180706,229881,Sugarcane,Borewell,2,500
53,6.28,855081,176545,Rice,Canal,1,700
54,5.82,335342,393443,Maize,Rainfed,0,409
61,9.63,261043,108171,Sugarcane,Borewell,0,807
55,6.46,687696,322498,Cotton,Rainfed,0,510
21,2.97,303094,280651,Cotton,Borewell,2,798
41,3.28,257559,108860,Maize,Canal,1,488
26,7.2,368670,321648,Rice,Canal,0,484
48,7.49,140997,235392,Cotton,Canal,2,612
37,3.38,725196,184595,Cotton,Rainfed,0,753
25,3.78,557983,386387,Cotton,Rainfed,0,548
51,9.92,854330,441034,Maize,Canal,1,529
25,1.47,466928,398847,Sugarcane,Canal,2,523
58,4.34,625465,477003,Wheat,Borewell,0,353
23,1.09,541410,403551,Maize,Borewell,0,335
43,8.3,284857,73982,Rice,Rainfed,2,781
57,1.38,354066,313193,Maize,Borewell,2,599
57,6.9,702964,325525,Maize,Rainfed,1,588
30,1.04,652661,288825,Wheat,Rainfed,0,727
30,6.89,281355,298038,Wheat,Borewell,1,610
39,8.51,306983,98390,Wheat,Borewell,0,757
37,4.29,214951,282361,Sugarcane,Borewell,1,350
41,5.46,728160,324205,Maize,Canal,0,808
34,4.31,255772,121241,Rice,Canal,2,398
29,3.35,577359,362440,Wheat,Borewell,1,641
21,8.13,314301,467230,Wheat,Canal,2,684
33,3.08,264973,308565,Maize,Rainfed,0,756
24,7.37,472518,114535,Rice,Canal,2,603
21,2.46,535813,411153,Wheat,Canal,1,565
60,2.87,284500,377335,Maize,Canal,1,325
52,3.7,629219,101576,Cotton,Rainfed,2,349
54,6.1,811047,78147,Sugarcane,Rainfed,0,664
48,4.82,245074,166622,Maize,Borewell,1,444
51,7.58,695512,380164,Wheat,Canal,0,444
28,2.53,413996,499364,Rice,Canal,1,466
59,0.6,380346,444961,Cotton,Rainfed,0,342
46,7.88,370537,465364,Rice,Canal,0,314
54,8.31,298350,459432,Rice,Rainfed,2,428
23,1.07,412009,279155,Rice,Canal,0,357
32,6.3,263361,91929,Maize,Borewell,1,353
21,4.09,607045,112637,Maize,Rainfed,2,523
64,8.04,205549,443004,Sugarcane,Rainfed,1,432
25,8.81,548737,203084,Cotton,Rainfed,2,542
50,8.58,775056,378457,Rice,Canal,2,509
50,7.88,688615,59525,Wheat,Borewell,0,541
37,3.06,233209,179228,Rice,Rainfed,0,682
43,8.21,316591,93348,Cotton,Borewell,1,509
35,5.57,583437,110447,Rice,Rainfed,1,514
57,1.0,138409,160709,Maize,Borewell,0,543
41,4.84,794877,282312,Maize,Canal,1,370
34,9.45,426677,136030,Cotton,Canal,1,389
22,8.93,543691,247953,Sugarcane,Borewell,0,748
31,1.47,615741,445257,Rice,Borewell,2,455
59,7.57,659615,129866,Cotton,Canal,0,677
58,8.16,699632,101826,Wheat,Borewell,1,383
54,3.08,321549,417952,Wheat,Borewell,2,724
58,4.98,736196,256355,Sugarcane,Borewell,0,785
54,7.25,329074,460289,Maize,Rainfed,2,381
38,4.67,170756,439893,Cotton,Borewell,1,485
50,1.57,597038,145822,Rice,Rainfed,2,388
35,7.21,296031,340172,Cotton,Canal,1,459
47,9.16,583340,466656,Sugarcane,Canal,0,669
54,6.7,803440,82887,Cotton,Canal,2,478
58,7.85,720635,482153,Sugarcane,Borewell,2,504
53,3.9,138733,115045,Sugarcane,Canal,2,830
44,2.24,567427,154136,Sugarcane,Rainfed,1,814
35,6.61,692381,308507,Cotton,Rainfed,0,415
50,3.61,641384,309797,Wheat,Borewell,0,646
62,8.67,822402,77428,Rice,Rainfed,1,700
37,1.66,304588,182685,Sugarcane,Rainfed,2,598
25,4.62,739883,360487,Maize,Canal,1,809
49,4.27,157487,123159,Sugarcane,Rainfed,1,407
24,9.41,503075,151337,Cotton,Canal,0,351
30,1.95,160849,364232,Sugarcane,Canal,1,652
37,0.59,527766,252267,Maize,Rainfed,2,839
30,2.76,890018,226095,Wheat,Rainfed,1,511
37,8.29,720688,79653,Cotton,Borewell,1,408
40,2.49,773408,127512,Cotton,Borewell,1,669
44,2.79,210930,159122,Cotton,Rainfed,2,828
25,1.73,591376,307496,Maize,Canal,1,539
54,7.3,844257,65718,Cotton,Canal,0,701
26,1.16,526923,124877,Wheat,Borewell,1,479
22,3.65,591399,104219,Rice,Canal,1,571
33,3.18,610486,425644,Rice,Borewell,0,384
63,5.77,411162,235026,Sugarcane,Canal,0,794
63,7.44,316236,459512,Rice,Rainfed,0,600
31,5.56,887839,76285,Maize,Rainfed,0,720
43,9.34,490570,364454,Rice,Canal,0,509
36,9.54,661007,436390,Maize,Borewell,0,607
51,3.93,120056,457350,Maize,Rainfed,2,361
31,7.89,363349,160545,Sugarcane,Borewell,1,304
36,7.52,790712,496858,Rice,Rainfed,2,795
28,8.98,631854,308531,Sugarcane,Canal,2,406
24,4.76,450827,407017,Cotton,Rainfed,0,822
60,5.54,863708,181527,Wheat,Canal,1,773
24,4.45,382865,123179,Rice,Borewell,2,686
45,8.58,595521,177185,Cotton,Rainfed,1,478
23,2.68,565185,251228,Cotton,Borewell,1,789
52,2.78,684482,321011,Sugarcane,Borewell,0,365
23,4.04,821916,337721,Sugarcane,Canal,1,828
47,2.69,559991,209719,Wheat,Borewell,2,686
49,5.83,884743,492110,Wheat,Rainfed,2,686
52,1.78,199882,141007,Wheat,Canal,0,635
39,3.54,553099,251707,Wheat,Canal,2,350
41,9.18,841155,194959,Sugarcane,Canal,0,606
25,4.39,271944,93314,Maize,Borewell,2,559
38,7.61,325399,229275,Sugarcane,Rainfed,2,510
48,1.58,193072,50059,Maize,Rainfed,0,730
62,2.85,768207,455889,Sugarcane,Rainfed,1,348
42,8.17,468112,498567,Sugarcane,Canal,0,740
41,7.75,873646,138231,Wheat,Canal,1,545
26,4.17,164537,249372,Maize,Rainfed,1,751
21,9.57,753542,433840,Cotton,Borewell,0,444
25,9.15,643273,313938,Cotton,Canal,0,546
61,9.64,543959,312141,Cotton,Rainfed,0,660
32,4.57,351735,438286,Wheat,Borewell,1,315
46,2.38,192941,322865,Cotton,Canal,1,689
54,6.45,283277,240358,Sugarcane,Canal,1,647
34,7.01,865304,317830,Wheat,Canal,1,580
46,1.69,137645,490659,Cotton,Rainfed,0,444
47,7.97,232661,407147,Wheat,Canal,0,345
29,0.67,585075,284363,Sugarcane,Canal,1,762
46,5.09,453617,245335,Wheat,Borewell,2,669
42,3.64,622550,112722,Cotton,Rainfed,0,606
50,7.53,805791,233645,Wheat,Borewell,2,701
63,3.47,705202,193960,Rice,Canal,2,793
37,8.35,137882,351492,Cotton,Rainfed,2,831
46,6.15,329611,325677,Sugarcane,Rainfed,1,642
56,8.04,341714,202988,Maize,Canal,0,432
21,9.9,264051,111422,Wheat,Rainfed,2,811
28,6.95,220513,493741,Wheat,Rainfed,1,617
55,9.86,500895,446769,Cotton,Borewell,0,567
35,0.77,164828,430504,Cotton,Rainfed,1,523
42,3.71,782588,320288,Rice,Rainfed,0,301
34,1.52,325908,419722,Sugarcane,Borewell,0,540
46,2.99,240354,291815,Wheat,Canal,1,416
48,8.47,226500,141045,Wheat,Borewell,2,848
43,0.81,715196,244784,Maize,Canal,0,736
34,5.44,421062,448653,Wheat,Canal,0,610
44,5.89,365377,402227,Wheat,Canal,2,515
22,5.83,672073,310658,Rice,Borewell,0,516
46,5.02,375333,213590,Maize,Canal,2,644
34,8.01,464901,73830,Wheat,Borewell,0,377
27,1.77,716285,422725,Wheat,Borewell,2,418
23,3.45,858761,386429,Sugarcane,Canal,0,729
43,6.35,381372,358697,Wheat,Canal,0,618
63,7.06,871266,268957,Rice,Borewell,0,506
38,4.34,323940,449131,Wheat,Borewell,2,621
58,8.82,715063,340839,Wheat,Canal,0,303
55,4.45,890997,326847,Cotton,Canal,1,476
35,4.33,195614,202550,Wheat,Canal,1,648
45,0.84,782398,117918,Maize,Borewell,1,609
57,5.74,390192,342272,Cotton,Borewell,0,379
48,7.23,869567,103250,Maize,Borewell,2,343
30,1.59,397098,272191,Maize,Canal,2,782
59,3.4,351673,157777,Rice,Rainfed,0,752
37,7.92,379407,349270,Wheat,Rainfed,1,498
59,3.98,367067,156616,Maize,Rainfed,2,507
42,2.8,570757,96799,Wheat,Rainfed,0,493
46,6.89,558687,275300,Wheat,Rainfed,2,311
64,2.37,319387,345051,Rice,Borewell,1,688
45,9.01,494154,57644,Rice,Canal,1,425
37,1.5,395369,346727,Maize,Canal,2,647
33,7.21,749910,104560,Maize,Canal,0,371
40,5.25,611293,422778,Cotton,Canal,0,739
45,8.76,846231,458401,Wheat,Canal,2,601
24,1.7,669079,155589,Wheat,Rainfed,1,648
30,6.94,750094,354132,Rice,Canal,0,420
23,5.93,897574,453662,Rice,Canal,2,599
61,5.06,777009,335306,Maize,Rainfed,2,507
38,5.17,581614,195222,Cotton,Canal,1,773
56,7.36,210721,484520,Cotton,Rainfed,1,513
42,9.41,147134,145373,Rice,Rainfed,0,634
54,1.37,841813,86003,Rice,Borewell,0,376
28,0.69,292193,101746,Cotton,Canal,0,449
60,8.15,337129,116923,Cotton,Canal,1,551
64,1.53,373107,182055,Maize,Canal,2,512
39,9.87,511470,439454,Cotton,Rainfed,0,797
62,6.38,682505,97114,Wheat,Borewell,0,328
61,6.68,535282,147687,Cotton,Canal,0,812
57,2.39,643253,101274,Sugarcane,Rainfed,2,372
26,2.78,775355,268411,Cotton,Rainfed,0,505
46,6.76,843707,331522,Rice,Rainfed,0,351
54,9.14,680477,302816,Rice,Rainfed,1,621
26,9.83,238903,319692,Sugarcane,Borewell,1,525
57,2.38,314549,89621,Wheat,Borewell,1,361
53,1.77,286561,298660,Cotton,Rainfed,2,318
42,1.04,144698,247383,Cotton,Canal,1,610
41,8.75,401781,307870,Sugarcane,Borewell,0,740
26,3.3,299096,136901,Maize,Canal,0,822
26,0.52,202176,277315,Maize,Canal,2,384
24,2.63,320633,165423,Wheat,Borewell,2,838
50,3.73,741300,302537,Cotton,Canal,0,302
31,9.91,323349,139673,Cotton,Borewell,2,542
50,5.47,123654,464747,Cotton,Borewell,0,704
51,2.44,625100,330014,Rice,Canal,1,342
44,3.68,614771,492763,Maize,Canal,0,532
29,3.64,774102,95738,Sugarcane,Rainfed,2,807
23,0.69,819909,117537,Rice,Borewell,1,649
51,1.78,185355,291015,Rice,Canal,0,739
60,7.1,837479,457972,Maize,Borewell,2,462
57,1.64,602312,369851,Cotton,Rainfed,2,598
56,2.69,166257,484046,Wheat,Rainfed,1,320
44,3.83,757723,274471,Sugarcane,Rainfed,0,309
51,7.7,225866,191118,Maize,Rainfed,0,344
26,6.03,374559,204724,Wheat,Rainfed,2,302
22,7.05,232695,367173,Maize,Rainfed,1,342
40,5.89,285992,349100,Maize,Rainfed,0,479
48,6.99,653026,326030,Maize,Rainfed,1,596
31,0.53,490544,398425,Maize,Borewell,2,676
24,9.34,387618,416797,Cotton,Canal,0,406
35,1.55,179026,475039,Rice,Borewell,2,729
26,4.36,186024,220020,Maize,Borewell,0,412
50,7.82,170974,456538,Wheat,Canal,2,676
58,4.63,387766,254402,Wheat,Canal,0,346
22,9.5,565489,161705,Wheat,Rainfed,1,583
35,4.94,479510,165431,Rice,Canal,0,630
31,8.81,877438,318306,Rice,Borewell,0,535
28,8.2,159214,426371,Wheat,Rainfed,2,584
46,9.82,737472,132293,Cotton,Borewell,0,739
64,9.3,893500,186977,Rice,Canal,0,548
25,9.03,480377,430959,Rice,Borewell,0,356
26,7.45,309065,176614,Cotton,Borewell,2,736
46,3.99,800583,160580,Maize,Rainfed,0,373
24,1.51,404009,369627,Rice,Rainfed,1,418
39,7.04,325180,88457,Wheat,Borewell,1,590
40,9.8,619353,134940,Wheat,Canal,2,632
53,7.4,163026,458596,Cotton,Rainfed,0,357
40,9.32,209037,458724,Wheat,Borewell,2,799
32,8.14,572423,69676,Sugarcane,Rainfed,0,557
21,2.05,802226,400940,Wheat,Rainfed,2,781
46,2.87,525632,122433,Cotton,Canal,0,768
34,3.75,145775,432170,Cotton,Borewell,0,625
58,2.1,845783,444780,Cotton,Borewell,2,362
57,6.03,663662,194942,Sugarcane,Borewell,2,479
31,9.77,440595,326363,Rice,Borewell,2,530
56,7.73,565815,263049,Maize,Borewell,0,463
33,4.52,659972,463096,Wheat,Rainfed,2,659
63,0.54,668290,170082,Rice,Rainfed,0,509
23,3.48,735839,453595,Cotton,Rainfed,1,745
53,5.5,512848,235366,Rice,Rainfed,1,722
26,3.58,579369,52948,Rice,Canal,0,432
30,1.55,559620,85902,Sugarcane,Canal,0,502
25,4.71,614090,264579,Cotton,Borewell,2,766
43,2.91,126309,58969,Cotton,Canal,0,752
30,9.14,466819,112805,Wheat,Rainfed,0,302
64,1.47,127826,332790,Wheat,Rainfed,1,388
22,0.97,263206,241638,Wheat,Rainfed,2,350
33,0.55,795053,105818,Wheat,Rainfed,2,752
60,3.62,241840,53678,Rice,Rainfed,0,779
22,6.77,779414,290116,Rice,Borewell,2,432
40,7.44,897104,143055,Wheat,Borewell,1,546
21,4.81,641228,165686,Wheat,Rainfed,1,695
57,7.0,791450,173439,Wheat,Borewell,1,458
29,3.92,750273,442539,Maize,Canal,0,764
37,6.84,397713,168189,Wheat,Canal,0,449
29,0.89,650796,316158,Maize,Rainfed,1,607
31,4.21,209059,186179,Wheat,Borewell,1,797
35,8.01,327041,414776,Cotton,Rainfed,2,604
44,8.13,217475,87423,Sugarcane,Borewell,2,611
58,7.3,774735,170015,Rice,Rainfed,2,842
55,2.44,754936,172308,Cotton,Rainfed,2,546
50,2.85,144520,416068,Sugarcane,Rainfed,1,534
51,9.96,590640,157416,Maize,Canal,2,631
25,1.48,139734,344476,Rice,Borewell,1,470
64,2.22,369972,417452,Maize,Borewell,1,774
34,1.74,807554,477226,Maize,Canal,0,664
31,3.61,347926,401079,Rice,Canal,2,304
29,2.5,792153,307572,Sugarcane,Borewell,1,815
54,5.23,547900,314805,Rice,Borewell,0,786
32,5.02,475694,185870,Wheat,Rainfed,0,732
55,9.06,381894,247148,Maize,Rainfed,1,611
55,0.83,421984,465545,Wheat,Borewell,1,800
21,3.54,479536,237132,Rice,Borewell,2,554
60,6.17,441471,337994,Rice,Rainfed,2,579
42,6.25,233827,265777,Sugarcane,Canal,1,610
49,5.06,679107,299246,Maize,Borewell,1,508
28,8.25,729909,184229,Cotton,Borewell,0,624
31,1.1,586966,349629,Rice,Canal,0,790
61,8.25,745560,448552,Cotton,Canal,0,458
57,5.2,685992,429075,Maize,Canal,0,831
34,1.77,579353,92280,Wheat,Borewell,0,760
50,8.91,799678,233217,Maize,Borewell,2,353
55,6.67,725275,428923,Sugarcane,Borewell,0,692
41,2.05,493705,163032,Cotton,Rainfed,1,543
57,0.82,556850,391434,Cotton,Canal,2,635
25,1.84,886032,55209,Wheat,Canal,0,492
39,6.28,194210,111402,Wheat,Rainfed,0,443
34,2.2,238724,261098,Rice,Rainfed,0,511
46,2.64,859919,57645,Maize,Rainfed,1,590
24,0.74,535126,350652,Sugarcane,Rainfed,0,798
45,7.37,168392,152458,Rice,Canal,1,430
62,8.2,705760,369966,Maize,Rainfed,1,576
45,8.07,363746,413113,Wheat,Rainfed,0,690
38,1.71,190904,187090,Sugarcane,Canal,0,633
60,9.08,427479,494124,Wheat,Canal,2,577
28,6.89,142487,207446,Wheat,Canal,2,441
59,9.03,680881,448929,Cotton,Canal,2,366
60,4.75,195927,161375,Maize,Borewell,1,688
34,4.65,392018,298880,Rice,Borewell,0,358
52,7.95,173948,407752,Cotton,Borewell,2,692
58,1.39,123608,301365,Maize,Borewell,1,808
53,5.45,215987,146856,Maize,Canal,2,475
43,8.45,225182,425775,Maize,Borewell,2,401
35,8.39,350394,265570,Sugarcane,Rainfed,0,336
53,9.58,567717,313170,Cotton,Rainfed,0,623
45,7.13,671834,120009,Rice,Rainfed,1,733
37,2.47,621130,251275,Cotton,Borewell,0,795
53,0.69,220804,232178,Wheat,Borewell,2,835
22,5.05,581419,274497,Maize,Rainfed,1,425
34,5.38,817706,141676,Wheat,Borewell,1,604
60,2.78,256302,394650,Cotton,Canal,1,555
60,1.68,670008,262549,Rice,Borewell,1,691
59,6.07,425167,309666,Wheat,Rainfed,0,796
26,7.76,550818,144564,Wheat,Rainfed,2,756
26,9.93,187082,345596,Sugarcane,Borewell,0,305
23,7.7,135050,315412,Cotton,Borewell,0,664
27,8.04,495497,130729,Wheat,Rainfed,1,606
28,6.36,302387,143602,Cotton,Rainfed,0,301
62,9.87,434308,443874,Rice,Borewell,0,457
35,6.58,248470,84064,Wheat,Borewell,2,527
49,8.67,266712,215365,Rice,Rainfed,1,498
53,9.48,574887,93042,Wheat,Rainfed,0,699
50,9.33,134284,417598,Maize,Rainfed,1,382
59,4.12,704814,188864,Sugarcane,Rainfed,2,738
47,1.25,516639,449820,Sugarcane,Rainfed,0,740
56,2.13,148577,228893,Sugarcane,Rainfed,2,761
49,1.06,766155,88557,Rice,Rainfed,2,344
58,1.5,500391,57420,Cotton,Borewell,1,735
53,2.25,441044,219593,Sugarcane,Canal,1,474
57,3.74,388210,305023,Wheat,Canal,1,844
47,5.66,858936,294920,Wheat,Borewell,0,683
53,7.26,896827,335162,Maize,Canal,1,707
24,2.5,486486,175200,Rice,Borewell,0,846
42,6.89,571104,113076,Wheat,Borewell,2,491
22,7.19,128583,55108,Wheat,Borewell,1,384
30,5.81,420201,142686,Maize,Borewell,2,763
25,9.08,273676,382927,Maize,Canal,1,615
30,1.55,408708,123937,Cotton,Borewell,2,328
53,2.18,443573,460223,Cotton,Rainfed,0,573
58,4.57,732681,191069,Cotton,Borewell,2,485
33,1.7,148941,317405,Wheat,Canal,0,347
51,5.88,639357,250876,Maize,Canal,1,566
56,4.28,420106,383664,Rice,Canal,1,686
44,3.2,289645,70926,Cotton,Canal,1,445
35,2.11,538908,279066,Sugarcane,Rainfed,0,315
49,3.69,702708,246618,Wheat,Borewell,1,596
28,6.28,726703,460360,Rice,Rainfed,0,748
25,5.97,286835,469119,Wheat,Borewell,0,726
49,2.05,821040,309831,Cotton,Borewell,2,646
24,1.69,763300,182249,Wheat,Rainfed,1,586
32,0.75,781753,110952,Cotton,Rainfed,2,792
22,0.62,240198,452384,Wheat,Canal,0,583
47,8.86,677776,429324,Cotton,Borewell,2,838
51,0.93,796819,445605,Maize,Borewell,1,820
56,7.45,525770,318508,Maize,Borewell,0,676
56,8.78,288939,179133,Maize,Borewell,2,679
46,1.43,329176,77033,Maize,Borewell,1,721
63,4.64,746618,98545,Maize,Borewell,1,518
47,9.64,820375,61865,Sugarcane,Canal,2,356
25,8.42,387201,68936,Wheat,Borewell,0,413
40,5.15,372570,309848,Maize,Canal,1,545
31,7.74,727314,127863,Sugarcane,Borewell,0,774
30,8.42,649593,409932,Sugarcane,Borewell,1,367
60,3.81,443420,150614,Wheat,Rainfed,0,357
58,8.98,361290,446957,Wheat,Borewell,0,603
26,4.97,293403,417733,Cotton,Rainfed,1,614
28,5.51,734822,401681,Cotton,Rainfed,2,375
43,10.0,266388,184911,Maize,Rainfed,2,602
46,8.51,791577,418029,Rice,Canal,2,775
63,3.94,231045,331283,Cotton,Rainfed,0,301
32,0.6,527818,490121,Rice,Rainfed,2,339
46,6.45,469325,272006,Cotton,Rainfed,2,347
33,7.19,133987,364893,Sugarcane,Borewell,1,356
60,6.68,694203,337180,Sugarcane,Canal,0,811
38,9.69,657831,415685,Sugarcane,Canal,2,311
45,8.7,410088,226344,Rice,Canal,1,757
